OrderID,ShipmentDate,EstimatedDelivery,ActualDelivery,DestinationCountry,ShippingCost,LogisticProvider
45912,2022-03-02 04:01:55,12,12,Bulgaria,97.50940501108344,FedEx
45913,2022-12-13 00:34:44,13,4,United States of America,61.39595696738208,FedEx
45914,2021-03-18 08:23:03,6,11,Palestinian Territory,18.9799728673147,FedEx
45915,2023-01-19 15:39:25,8,3,Cayman Islands,72.25479642689271,FedEx
45916,2023-04-16 04:01:42,4,13,Afghanistan,58.104430273603924,FedEx
45917,2021-08-05 23:47:49,8,8,Burkina Faso,41.37312244489537,DHL
45918,2022-11-02 01:45:51,8,11,Kazakhstan,26.433903344787506,DHL
45919,2022-09-27 15:29:58,8,12,Cayman Islands,18.006829131889177,FedEx
45920,2022-08-15 23:22:32,12,18,Poland,14.228884433351997,DHL
45921,2021-07-28 00:57:07,9,14,Samoa,63.55575265424188,FedEx
45922,2021-03-06 15:42:46,4,12,Niger,89.06879704731523,DHL
45923,2023-08-14 19:37:53,8,16,Syrian Arab Republic,17.941734427547072,DHL
45924,2023-05-28 06:03:05,6,16,Monaco,70.26238470626764,DHL
45925,2021-12-24 22:29:57,11,19,Syrian Arab Republic,34.74008715970303,DHL
45926,2021-08-16 12:32:17,10,15,Bangladesh,60.984228933458596,DHL
45927,2021-10-03 19:59:42,7,12,Lao People's Democratic Republic,19.295544535365053,FedEx
45928,2021-10-07 02:07:36,5,10,Korea,71.0417900123146,FedEx
45929,2022-04-15 11:26:44,9,19,Isle of Man,13.683264115101498,DHL
45930,2023-05-09 09:24:39,14,7,Angola,48.25177156000114,DHL
45931,2021-11-19 02:33:57,11,19,Western Sahara,81.46758967698032,FedEx
45932,2023-04-06 04:35:20,11,15,Madagascar,19.910589578298286,FedEx
45933,2023-12-26 23:44:00,8,8,French Guiana,94.60244320170969,UPS
45934,2021-01-17 13:28:05,13,9,Afghanistan,91.11962938833447,FedEx
45935,2022-08-15 08:52:48,3,7,Burkina Faso,12.681971455544915,FedEx
45936,2021-04-29 20:41:00,5,4,Cook Islands,81.05982324879808,DHL
45937,2023-09-22 09:34:34,9,5,Bhutan,69.38456287080135,FedEx
45938,2022-12-11 16:14:17,11,17,Bahamas,27.498499271867484,UPS
45939,2022-09-13 16:11:53,9,14,Ethiopia,38.22102054325599,UPS
45940,2023-10-18 01:12:00,8,3,Mozambique,12.423771649512094,DHL
45941,2021-06-13 17:43:33,12,4,New Zealand,76.02019797187026,UPS
45942,2022-08-13 09:55:55,5,5,British Virgin Islands,18.29934874313342,FedEx
45943,2021-06-01 09:41:14,10,8,French Guiana,16.120193663784423,FedEx
45944,2022-03-27 01:20:18,7,3,Uzbekistan,62.803449296087614,UPS
45945,2023-05-20 22:06:33,5,18,Brunei Darussalam,37.80998841139177,DHL
45946,2023-04-02 22:56:06,13,11,Central African Republic,80.60026018092793,DHL
45947,2022-07-30 01:46:08,14,8,United States Minor Outlying Islands,40.94168971063059,UPS
45948,2021-11-27 17:41:41,12,16,Lao People's Democratic Republic,14.957013133687228,DHL
45949,2023-02-25 13:47:47,10,15,Philippines,13.759759519001998,FedEx
45950,2022-02-10 08:55:43,14,6,Uruguay,40.27768216466005,DHL
45951,2022-05-08 14:59:17,13,17,Turkmenistan,13.345517906692484,FedEx
45952,2022-09-15 18:22:07,13,18,Luxembourg,98.59164355673242,DHL
45953,2021-05-24 13:03:14,10,16,India,19.18392250269595,UPS
45954,2023-12-11 04:13:06,14,3,Bhutan,70.23420083261533,FedEx
45955,2021-04-05 19:37:44,14,11,Senegal,28.327297488821426,FedEx
45956,2021-06-07 17:26:37,13,6,Dominica,34.81219035026387,FedEx
45957,2022-06-05 13:07:28,6,14,Montenegro,43.56043379239804,FedEx
45958,2022-05-15 09:00:39,8,6,Ghana,19.41075667427819,FedEx
45959,2021-05-27 02:28:06,12,9,Nepal,86.83130959958302,DHL
45960,2023-04-27 00:21:17,10,9,Tonga,41.7883476435943,FedEx
45961,2023-06-30 07:13:07,3,12,Gambia,35.740428181343525,DHL
45962,2023-05-05 21:19:33,4,17,Armenia,39.84141949722221,Local Courier
45963,2023-11-03 21:49:56,11,17,Philippines,75.77383433841301,Local Courier
45964,2021-01-08 12:03:13,12,10,Madagascar,73.1225482802929,DHL
45965,2023-02-04 17:03:30,12,8,Angola,14.00351451897659,DHL
45966,2022-06-03 03:27:19,4,18,Tonga,36.879959783090534,DHL
45967,2023-02-24 05:34:48,4,4,South Georgia and the South Sandwich Islands,62.48918309503433,FedEx
45968,2022-12-04 10:28:05,6,19,Lao People's Democratic Republic,55.881202853825066,DHL
45969,2023-06-13 15:02:04,10,12,Russian Federation,60.69155403840561,UPS
45970,2023-12-17 10:12:39,9,19,Burundi,27.64130230603036,UPS
45971,2021-12-10 18:42:39,4,19,United Kingdom,48.47305376063456,DHL
45972,2023-12-28 07:37:33,12,13,Poland,54.51750429500987,FedEx
45973,2022-04-30 23:23:37,5,16,United States Virgin Islands,66.9189811283195,FedEx
45974,2021-01-21 22:37:41,6,12,Zambia,22.444860168437867,DHL
45975,2021-08-13 02:12:07,5,15,Marshall Islands,16.35037676131521,DHL
45976,2021-11-04 01:02:57,14,8,Mongolia,45.3015237484733,DHL
45977,2023-05-17 16:03:46,13,6,Guinea-Bissau,97.06677879766211,FedEx
45978,2023-03-13 22:24:58,12,12,Christmas Island,75.03764505823084,DHL
45979,2022-04-07 10:30:52,13,12,Ecuador,15.777298906411948,FedEx
45980,2022-05-26 22:52:45,4,14,Greenland,84.3391474687222,FedEx
45981,2021-03-08 06:45:09,9,16,Timor-Leste,59.080816070597635,FedEx
45982,2021-02-24 04:25:39,7,9,Cook Islands,96.28768306250294,DHL
45983,2022-07-05 06:19:44,10,10,Libyan Arab Jamahiriya,87.35920783966365,DHL
45984,2023-06-08 14:23:12,14,8,Seychelles,56.6414054515163,UPS
45985,2023-11-01 18:09:20,7,10,Paraguay,89.17729547982243,DHL
45986,2022-12-10 23:25:36,6,12,Afghanistan,32.54158021303019,FedEx
45987,2021-10-29 00:37:23,14,5,Suriname,37.26881281348852,UPS
45988,2021-09-04 03:12:27,4,3,Honduras,26.46939678234062,DHL
45989,2021-06-02 23:04:03,13,13,Portugal,29.388864705540158,FedEx
45990,2022-08-15 04:13:43,12,14,Mongolia,33.23513517582528,FedEx
45991,2022-12-04 05:41:52,5,15,Gambia,48.42318356367898,DHL
45992,2021-12-17 18:15:02,10,18,Ghana,48.87194416279638,FedEx
45993,2021-12-02 23:37:36,4,8,Venezuela,92.15247983773587,UPS
45994,2022-02-28 05:21:08,4,10,Saint Pierre and Miquelon,45.28565531223728,DHL
45995,2022-09-03 23:12:49,13,4,Philippines,53.87752539854209,DHL
45996,2023-11-16 08:10:50,6,10,Denmark,37.485619227001024,UPS
45997,2022-05-08 00:09:51,6,18,Uganda,69.26036038815896,FedEx
45998,2022-02-19 07:44:36,14,10,Haiti,66.40700746799081,FedEx
45999,2021-01-01 07:16:28,3,16,Brazil,42.53014217681068,UPS
46000,2021-11-13 12:57:01,5,6,Trinidad and Tobago,11.67014564112386,DHL
46001,2023-07-03 09:09:20,14,9,Austria,21.937536114530435,DHL
46002,2023-01-23 05:28:10,13,6,Niue,81.14104090901523,DHL
46003,2023-11-29 23:14:05,4,14,Lao People's Democratic Republic,36.217000334164986,DHL
46004,2022-02-11 13:31:51,13,13,Dominican Republic,65.98800912250557,DHL
46005,2021-06-20 14:05:54,11,17,Bosnia and Herzegovina,26.138112453808365,DHL
46006,2023-01-02 04:04:29,12,7,Botswana,77.73078235334975,FedEx
46007,2022-11-05 02:44:39,12,4,Cocos (Keeling) Islands,58.28369491776035,DHL
46008,2023-03-11 12:40:54,9,11,Greenland,62.5913844520081,FedEx
46009,2021-06-05 14:04:02,10,16,Niue,47.30855637713749,FedEx
46010,2023-03-14 03:59:42,13,15,British Virgin Islands,29.56977937428902,UPS
46011,2021-09-04 09:18:30,11,12,Croatia,78.45344446247604,DHL
46012,2022-11-22 11:20:09,12,19,Saudi Arabia,45.977832829434476,DHL
46013,2022-06-24 07:05:38,8,16,Canada,79.45976094630856,DHL
46014,2021-04-19 12:30:43,5,15,Tunisia,16.70396669774685,DHL
46015,2022-05-21 06:04:52,8,19,Slovenia,34.60601936646063,UPS
46016,2022-11-03 16:37:59,6,11,Anguilla,83.81656949961058,Local Courier
46017,2022-10-01 17:58:35,10,4,Saint Martin,30.34715380040127,FedEx
46018,2021-08-22 13:34:17,3,3,Lesotho,31.705372878398414,DHL
46019,2021-12-23 15:09:56,3,5,San Marino,75.76842279581815,Local Courier
46020,2021-04-14 00:22:47,11,6,Antigua and Barbuda,68.20723137854982,UPS
46021,2023-01-12 23:45:04,9,16,Anguilla,78.79256782858222,DHL
46022,2022-02-05 10:02:09,13,4,Brunei Darussalam,46.778554061821374,FedEx
46023,2021-12-17 01:10:15,6,15,Papua New Guinea,12.864981561681931,UPS
46024,2021-01-27 04:51:16,11,5,Ukraine,67.12732557303869,FedEx
46025,2021-11-14 13:39:52,8,18,Belarus,69.09965691543682,DHL
46026,2023-10-22 16:57:43,11,5,Azerbaijan,59.47704569027168,UPS
46027,2022-02-12 08:13:54,3,14,Ireland,79.14545854956596,DHL
46028,2023-12-03 17:25:10,5,4,Chile,58.95863038817409,UPS
46029,2023-08-21 11:09:47,8,13,Samoa,28.660279446598835,UPS
46030,2023-08-27 07:29:48,13,18,Yemen,82.31495274754235,UPS
46031,2022-11-28 16:29:34,3,4,Guyana,48.10356126674231,DHL
46032,2023-08-30 15:02:57,11,7,Philippines,40.30282993304023,DHL
46033,2022-09-09 11:44:41,7,7,Saint Pierre and Miquelon,84.63053626116282,Local Courier
46034,2022-07-12 06:45:43,5,13,Netherlands Antilles,30.758376860437586,DHL
46035,2021-02-25 05:18:19,3,18,El Salvador,92.77597760649188,DHL
46036,2022-04-07 06:50:51,3,8,Israel,63.65428712823714,FedEx
46037,2023-03-15 20:53:46,11,17,South Africa,53.4458367194953,UPS
46038,2022-03-27 18:07:02,10,7,Lebanon,25.07230661519705,FedEx
46039,2023-09-05 01:33:47,11,7,Cote d'Ivoire,34.20242229662713,DHL
46040,2022-09-08 06:59:14,8,12,Iraq,66.08546976839338,DHL
46041,2022-08-14 23:44:11,11,16,Nepal,18.23323928689532,Local Courier
46042,2021-12-14 14:12:26,7,16,Saint Vincent and the Grenadines,46.73700071270738,Local Courier
46043,2023-11-10 01:38:42,11,19,Timor-Leste,63.49093488241696,DHL
46044,2022-12-25 03:22:27,8,6,Burundi,89.22284234143693,FedEx
46045,2022-11-10 07:53:16,11,9,Honduras,99.20016204749767,DHL
46046,2021-09-20 02:15:38,3,11,Chile,13.88576746904278,DHL
46047,2021-10-07 14:52:52,13,17,Togo,65.0653877957102,FedEx
46048,2022-11-11 23:30:18,14,16,Malawi,32.570178973416326,DHL
46049,2023-12-13 18:18:02,3,13,Lesotho,64.12017778404339,DHL
46050,2023-01-25 09:29:14,13,13,Ukraine,11.391581543724815,FedEx
46051,2022-07-02 15:33:54,8,10,Lao People's Democratic Republic,55.152873827071836,FedEx
46052,2023-11-16 00:12:30,8,12,New Caledonia,13.203137787414189,DHL
46053,2022-09-04 04:59:33,10,17,French Polynesia,46.24239293035309,FedEx
46054,2022-02-02 11:50:19,11,15,Reunion,47.19890795166486,DHL
46055,2023-03-15 09:53:53,13,5,Brunei Darussalam,87.64591490251608,DHL
46056,2021-01-30 20:11:25,6,8,Turkmenistan,62.02382548518475,DHL
46057,2022-12-07 11:46:34,8,13,Kenya,52.27363999375858,DHL
46058,2022-12-17 01:09:15,3,16,Haiti,50.606707798587024,DHL
46059,2023-05-21 17:47:55,13,19,Rwanda,89.51742599043614,DHL
46060,2022-04-17 16:33:21,4,7,Tunisia,32.87729288236587,UPS
46061,2021-03-13 12:58:44,12,19,Croatia,82.3474912591941,FedEx
46062,2021-02-27 21:30:36,6,14,Lesotho,49.80439351072837,UPS
46063,2022-04-12 21:13:20,10,15,Algeria,11.567295772611256,DHL
46064,2021-09-21 23:41:16,3,4,Syrian Arab Republic,90.813277738026,DHL
46065,2021-10-11 08:40:54,4,16,Gabon,88.15803409633418,Local Courier
46066,2022-08-06 14:07:32,7,14,Christmas Island,80.16600158380807,UPS
46067,2021-03-15 12:11:59,7,13,Bahamas,35.275696271857704,DHL
46068,2021-04-29 09:11:09,11,18,Congo,42.15426787843508,DHL
46069,2022-03-07 12:39:11,5,17,Northern Mariana Islands,55.85869827592284,UPS
46070,2022-05-29 11:38:56,14,6,Korea,49.81871674332229,DHL
46071,2021-08-25 11:45:04,14,7,Cook Islands,57.25952201589693,UPS
46072,2023-10-18 23:08:47,3,15,Thailand,41.94252290208057,DHL
46073,2023-07-28 18:50:17,12,8,South Georgia and the South Sandwich Islands,64.07847245480491,UPS
46074,2021-06-16 22:26:47,4,14,Peru,60.70658477402941,DHL
46075,2021-12-21 08:37:07,14,17,Slovenia,64.66434857305524,UPS
46076,2023-10-15 03:42:45,14,16,Romania,33.973800895770225,UPS
46077,2021-06-02 14:08:19,10,6,Namibia,35.38952286565146,DHL
46078,2022-01-17 03:54:46,5,5,Macedonia,67.05812079562334,FedEx
46079,2021-08-17 06:58:38,12,5,India,49.70212513446442,FedEx
46080,2023-05-26 07:29:39,9,5,Taiwan,24.924238455125394,DHL
46081,2023-06-17 09:22:35,13,14,Spain,78.66665641549362,FedEx
46082,2022-10-26 07:18:42,8,5,Zimbabwe,65.52552101604334,DHL
46083,2021-07-09 12:21:12,13,3,Mauritania,34.622961678291155,DHL
46084,2022-10-13 11:49:12,7,19,Netherlands Antilles,78.30374824308073,DHL
46085,2021-08-28 06:41:16,4,13,British Virgin Islands,31.072229131857934,FedEx
46086,2021-02-12 07:10:31,5,11,Ethiopia,83.21483211374792,DHL
46087,2021-07-06 10:20:29,11,11,Mali,69.50215990939792,UPS
46088,2022-02-09 20:52:09,8,13,Barbados,38.85366094662234,FedEx
46089,2023-10-29 04:27:22,9,8,Trinidad and Tobago,71.8914044552517,DHL
46090,2021-06-29 09:26:27,4,12,Somalia,71.01907131799513,DHL
46091,2022-04-27 16:28:54,6,9,Mongolia,14.034401482814872,Local Courier
46092,2023-05-28 16:32:57,13,10,United States Virgin Islands,76.45582262718874,FedEx
46093,2022-03-11 04:42:43,14,5,Saudi Arabia,64.2969433734013,UPS
46094,2022-02-22 04:33:29,7,15,Argentina,86.21605712988115,UPS
46095,2022-12-21 19:35:50,5,19,Sierra Leone,36.571221225791845,Local Courier
46096,2023-11-05 03:48:43,6,7,Turks and Caicos Islands,86.73714287983152,DHL
46097,2023-07-29 05:21:55,14,3,Djibouti,49.796462533491486,DHL
46098,2021-12-23 14:19:53,4,16,Central African Republic,85.65627140620468,DHL
46099,2021-06-29 03:39:32,9,12,Uzbekistan,88.58124944129762,DHL
46100,2023-05-28 05:03:39,8,3,Bolivia,19.089467643587565,FedEx
46101,2023-10-27 13:19:47,12,13,Nicaragua,66.74200493854383,Local Courier
46102,2021-10-28 12:07:30,6,19,Zimbabwe,30.842571552481772,DHL
46103,2021-04-19 11:45:49,12,6,Lithuania,74.90608862316547,FedEx
46104,2021-07-05 23:31:49,12,15,Luxembourg,37.93275006377469,UPS
46105,2022-09-03 21:25:38,7,18,Martinique,52.415927521025374,DHL
46106,2022-03-27 01:58:22,13,7,Chad,51.90077092732475,UPS
46107,2023-05-31 08:11:42,14,12,Northern Mariana Islands,34.74206421135412,UPS
46108,2023-04-02 23:09:10,8,11,Jamaica,35.310610270821456,FedEx
46109,2022-06-09 16:56:40,12,12,Malta,77.9427072994418,FedEx
46110,2022-01-30 12:14:52,12,5,Netherlands,88.11854676632029,UPS
46111,2021-12-05 11:45:15,12,19,Heard Island and McDonald Islands,50.13843460924579,FedEx
46112,2022-02-26 21:32:23,13,6,Barbados,62.24158367964199,FedEx
46113,2021-07-14 18:40:02,12,13,Turks and Caicos Islands,11.052831157798565,FedEx
46114,2022-11-05 15:05:46,3,14,Singapore,54.706731115559926,DHL
46115,2022-07-02 13:15:48,10,12,Costa Rica,15.574582546187175,UPS
46116,2023-04-15 12:33:02,8,6,Germany,70.29521821244208,FedEx
46117,2021-01-06 05:57:55,13,17,Namibia,91.8162929720819,UPS
46118,2023-08-31 03:22:33,14,8,Iraq,19.664961249247973,UPS
46119,2023-02-19 21:40:49,6,16,Thailand,44.23021160839733,DHL
46120,2021-09-11 13:24:08,3,12,Kenya,79.82014582688728,FedEx
46121,2022-04-21 08:58:11,3,8,Sierra Leone,49.501950438443316,UPS
46122,2023-11-20 02:28:14,12,13,Lesotho,39.243611204059924,FedEx
46123,2021-08-09 22:37:03,3,8,Uzbekistan,52.46673111423968,DHL
46124,2021-08-28 12:07:45,6,7,Samoa,59.7646586626626,UPS
46125,2021-10-14 09:53:01,12,3,Wallis and Futuna,29.1005939698676,DHL
46126,2021-02-22 12:45:47,4,12,Heard Island and McDonald Islands,12.472516002816603,Local Courier
46127,2021-10-16 16:18:21,10,6,Bulgaria,76.94383963464989,UPS
46128,2023-07-02 05:37:10,6,8,Macao,22.134086954137846,DHL
46129,2023-04-23 05:21:07,11,11,Svalbard & Jan Mayen Islands,59.03176713769495,FedEx
46130,2022-01-17 04:37:32,12,15,Turkmenistan,73.70976116140018,DHL
46131,2023-02-28 14:56:53,6,6,Lesotho,57.62467072807097,DHL
46132,2022-10-23 15:30:44,8,7,Equatorial Guinea,49.88812829386282,DHL
46133,2022-11-30 16:10:26,3,7,Morocco,75.91594788422594,DHL
46134,2021-11-13 15:17:28,12,6,Burkina Faso,61.717931963034495,DHL
46135,2021-01-21 08:15:13,3,13,Seychelles,48.372258645129,UPS
46136,2021-12-24 17:28:00,7,6,Somalia,22.791763443598672,UPS
46137,2022-04-25 22:06:21,9,16,Swaziland,52.70798333218822,FedEx
46138,2023-06-21 14:14:16,6,5,Andorra,96.22669997765556,FedEx
46139,2023-11-24 08:29:31,5,5,Somalia,50.891971404637836,FedEx
46140,2022-11-20 15:13:06,5,15,Israel,31.136100079562166,DHL
46141,2022-02-02 08:43:25,4,18,Poland,30.5697229142882,DHL
46142,2021-02-03 13:30:27,11,9,Nigeria,41.00691727199099,DHL
46143,2022-05-17 07:30:15,3,5,Pakistan,99.46197818852421,UPS
46144,2022-10-18 09:47:11,9,14,Svalbard & Jan Mayen Islands,30.254037511967216,UPS
46145,2023-06-08 21:13:59,3,15,Malaysia,73.05406960226847,FedEx
46146,2023-09-17 06:51:57,5,5,Mali,14.711832526614455,UPS
46147,2021-11-09 03:52:41,4,18,Ecuador,43.81983515909302,DHL
46148,2021-10-03 05:28:04,12,19,Timor-Leste,46.89662518629487,DHL
46149,2023-06-13 22:05:46,12,18,Belgium,73.43990791653877,FedEx
46150,2021-11-05 07:34:07,10,15,United States Minor Outlying Islands,67.74614491679363,DHL
46151,2023-08-06 14:22:44,14,18,United States Virgin Islands,21.003275996673494,DHL
46152,2023-08-19 12:50:16,8,6,Cayman Islands,83.99044657990962,UPS
46153,2022-09-19 23:23:25,10,17,Puerto Rico,97.83198609061257,DHL
46154,2021-11-03 03:43:21,10,4,Germany,66.80398770225324,UPS
46155,2023-08-09 07:53:14,13,12,Hungary,94.83041127997399,DHL
46156,2023-04-05 04:53:17,8,18,Mexico,67.31193001626913,FedEx
46157,2023-03-09 11:00:00,5,6,Bahamas,10.504263139875095,FedEx
46158,2022-04-26 19:58:23,7,8,Sao Tome and Principe,55.90207374091591,FedEx
46159,2022-09-17 19:55:50,13,10,Armenia,35.652127522422504,FedEx
46160,2023-12-09 04:11:04,4,15,Qatar,83.78466508928233,FedEx
46161,2023-10-03 07:08:52,14,9,Bangladesh,92.69609638577916,FedEx
46162,2023-11-26 01:34:27,12,5,Saint Lucia,16.342666632193737,DHL
46163,2021-03-04 00:36:16,6,18,Bolivia,29.168370819170296,Local Courier
46164,2023-05-17 06:14:42,7,18,Chad,10.73953222304434,FedEx
46165,2023-02-12 22:27:58,7,9,Namibia,35.60896566032344,FedEx
46166,2022-09-20 19:14:04,9,3,Zimbabwe,38.18602036379447,Local Courier
46167,2021-12-08 04:16:18,9,17,Ghana,47.080413837825624,DHL
46168,2021-05-06 06:22:50,11,3,Cambodia,60.87398814813729,DHL
46169,2023-11-26 00:09:34,8,17,Tonga,47.51388366531939,DHL
46170,2022-07-11 16:37:05,5,6,United Kingdom,76.01358153374257,UPS
46171,2021-01-13 05:00:48,9,16,Sri Lanka,26.82884931160199,FedEx
46172,2023-12-13 15:00:56,13,16,Saint Helena,61.613219716607155,DHL
46173,2023-10-06 09:12:49,7,15,Cyprus,48.04646105363877,UPS
46174,2021-01-05 20:57:28,9,14,Guatemala,15.505779548749477,Local Courier
46175,2023-11-05 08:23:31,7,11,Germany,32.806816036118576,FedEx
46176,2022-02-07 20:14:04,8,8,Greece,87.11025611733841,UPS
46177,2023-12-09 14:00:56,11,16,Korea,85.82612323503595,DHL
46178,2023-09-27 22:32:39,9,12,Lao People's Democratic Republic,23.78960009444625,Local Courier
46179,2023-01-29 21:16:02,11,15,India,26.261017813465067,DHL
46180,2023-05-24 20:58:47,10,4,Indonesia,33.414641021622465,FedEx
46181,2021-01-05 20:36:42,3,16,Australia,19.584998792423363,UPS
46182,2021-11-05 12:23:55,6,17,Lao People's Democratic Republic,43.29296542199711,DHL
46183,2021-08-06 05:55:56,13,15,Vietnam,64.88598802642893,DHL
46184,2023-12-10 01:58:07,7,14,Papua New Guinea,59.93963389949006,UPS
46185,2022-07-20 04:18:30,12,17,Timor-Leste,72.0972146809535,DHL
46186,2021-05-15 16:06:13,5,18,Macedonia,75.35254681627733,UPS
46187,2021-10-25 11:32:16,7,11,Sri Lanka,78.29673831816918,UPS
46188,2023-05-18 01:36:12,3,8,Isle of Man,79.33168653391051,Local Courier
46189,2023-07-28 11:26:53,4,11,Malta,91.5237527012529,Local Courier
46190,2021-08-14 03:49:18,9,14,Iceland,17.206757044425444,UPS
46191,2023-09-28 09:40:23,5,14,Kyrgyz Republic,78.03323379069214,DHL
46192,2022-12-26 16:28:24,5,16,Mali,36.868316809519186,DHL
46193,2021-05-11 23:16:55,5,18,Heard Island and McDonald Islands,60.543553142664805,DHL
46194,2021-03-07 18:17:26,7,12,Angola,77.04383794280375,FedEx
46195,2023-03-27 09:39:21,11,12,Northern Mariana Islands,19.76518679467651,UPS
46196,2021-03-01 16:31:44,8,19,Georgia,64.05337469616217,DHL
46197,2022-04-10 22:44:09,6,5,Montenegro,68.94878030102596,DHL
46198,2022-12-13 06:54:21,6,9,Croatia,32.46724497811681,Local Courier
46199,2022-09-13 14:25:58,14,10,Poland,75.39277132519611,UPS
46200,2021-07-24 03:04:46,8,9,Serbia,27.40896581448752,UPS
46201,2021-07-26 22:06:51,4,13,Saint Martin,91.34884407330176,FedEx
46202,2023-04-04 03:35:52,9,17,Poland,42.05604320830663,DHL
46203,2022-03-26 22:36:10,3,18,Montenegro,23.294127811947696,DHL
46204,2022-04-29 13:53:36,8,9,Serbia,80.92364442061253,DHL
46205,2023-08-10 22:33:08,3,13,Heard Island and McDonald Islands,46.76035923945714,UPS
46206,2022-05-12 12:04:55,4,15,Latvia,43.246041013267195,DHL
46207,2021-06-07 22:05:26,5,7,Bahrain,25.121710662307883,DHL
46208,2022-05-05 02:33:41,9,11,Kyrgyz Republic,47.76747508418368,FedEx
46209,2021-04-10 22:45:12,9,15,Aruba,90.74087670178871,FedEx
46210,2023-01-11 17:33:12,4,5,Australia,61.1132470429578,DHL
46211,2022-02-02 22:37:35,14,15,Reunion,45.8991753186174,FedEx
46212,2023-10-28 19:27:48,9,12,Bahamas,85.35620983102962,DHL
46213,2022-10-22 23:42:58,10,7,Egypt,13.468246230489047,UPS
46214,2023-09-22 08:53:28,6,4,Azerbaijan,88.91647611124618,FedEx
46215,2023-04-12 22:00:24,14,12,Macedonia,51.47456960312327,FedEx
46216,2023-11-02 13:38:24,8,5,Tonga,93.27563190562621,UPS
46217,2021-09-27 11:01:49,3,19,Cambodia,52.03021997302179,DHL
46218,2023-12-24 19:26:01,3,3,Tonga,11.494661898867381,UPS
46219,2022-07-28 22:51:31,11,15,Estonia,54.234037786706445,FedEx
46220,2022-05-21 00:12:31,11,9,Gambia,82.21043014349952,DHL
46221,2023-08-03 22:55:29,7,9,Dominica,74.67931735287422,FedEx
46222,2023-09-07 21:31:36,10,5,Mauritius,73.83426544693893,UPS
46223,2022-11-09 14:22:37,11,11,Martinique,59.331583291029546,DHL
46224,2021-05-26 07:31:07,8,11,Myanmar,18.78652085852393,Local Courier
46225,2023-01-12 18:48:16,4,12,Rwanda,74.48058190453285,FedEx
46226,2023-01-27 10:07:05,12,4,Macedonia,11.784688730342154,DHL
46227,2023-03-09 19:02:00,9,7,Wallis and Futuna,66.6963227097811,UPS
46228,2022-05-22 15:38:24,9,3,Portugal,47.266925964844155,DHL
46229,2021-01-14 23:54:19,11,12,Thailand,21.943536484267206,UPS
46230,2022-07-15 07:59:19,5,4,Lao People's Democratic Republic,87.8561102644342,DHL
46231,2022-06-08 22:17:56,8,19,Syrian Arab Republic,26.202549262707524,UPS
46232,2022-05-24 00:40:39,5,3,Kyrgyz Republic,63.25927679736205,FedEx
46233,2021-05-25 06:30:21,9,4,Macedonia,70.82803552242449,Local Courier
46234,2022-06-12 20:40:54,14,9,Paraguay,11.590688084685745,FedEx
46235,2022-01-16 21:07:46,14,12,Belarus,68.56490724012208,DHL
46236,2022-10-13 19:54:25,3,5,Falkland Islands (Malvinas),64.6124712442821,Local Courier
46237,2023-05-01 07:51:17,9,3,Angola,66.95085611149358,FedEx
46238,2022-03-08 17:32:18,9,5,Albania,35.81119829586066,DHL
46239,2023-05-24 07:21:15,10,19,Saint Helena,84.82933868541713,DHL
46240,2023-12-24 08:55:53,10,5,Tanzania,33.25225837170787,UPS
46241,2022-03-24 12:09:30,11,3,Guinea-Bissau,51.70593183593946,DHL
46242,2021-12-21 05:09:02,5,13,Algeria,13.845492354153796,DHL
46243,2023-10-11 18:34:54,8,18,Congo,25.44617647191358,DHL
46244,2022-08-31 04:17:47,13,12,Wallis and Futuna,29.671643623182963,DHL
46245,2023-11-30 02:00:25,3,19,Trinidad and Tobago,74.74750160128943,UPS
46246,2022-09-21 14:34:49,6,12,Macao,52.41582567180541,DHL
46247,2023-04-18 03:04:25,3,16,Albania,65.17271421063224,Local Courier
46248,2023-09-08 20:54:21,8,13,Moldova,15.7492295465635,FedEx
46249,2021-05-11 08:54:31,9,16,Faroe Islands,79.53355569837923,Local Courier
46250,2021-06-28 09:21:19,7,14,India,68.30421632311365,UPS
46251,2021-01-02 10:15:20,8,7,Canada,32.499831162287194,DHL
46252,2022-04-11 01:34:34,14,7,Montserrat,50.4412970578101,DHL
46253,2022-01-27 02:55:05,5,17,Dominica,14.189800563936528,FedEx
46254,2021-04-27 06:55:24,4,8,Portugal,73.68680690417523,UPS
46255,2023-12-30 08:10:56,11,15,Vietnam,45.09222401802867,DHL
46256,2023-10-19 03:14:27,5,11,Iceland,14.866685076986403,DHL
46257,2023-06-02 09:08:36,3,17,Guyana,95.8446522599631,DHL
46258,2021-05-14 21:42:06,13,7,Switzerland,17.290023004322165,Local Courier
46259,2021-11-24 15:53:15,10,15,Burkina Faso,70.90678489694287,DHL
46260,2022-09-04 22:29:28,3,17,Syrian Arab Republic,80.67318126378679,DHL
46261,2022-10-10 12:40:39,10,16,Paraguay,87.11833401755605,DHL
46262,2022-07-02 09:03:26,12,17,Saint Kitts and Nevis,32.45685531141156,UPS
46263,2023-05-06 09:52:41,4,11,Equatorial Guinea,19.471585503754127,FedEx
46264,2023-07-15 07:16:00,10,13,Tajikistan,34.278180450821694,DHL
46265,2021-11-03 17:51:30,8,11,Norfolk Island,23.7377425528938,DHL
46266,2023-11-08 10:33:29,7,9,Oman,64.54186303599275,DHL
